Date,ClientID,Lat,Lon,Kg,ProductType
2024-06-05,7194707462,4.40576,-73.945508,18,Dry
2024-06-05,7194776562,4.741234,-74.137266,1,Dry
2024-06-05,7194789729,4.618072,-74.073473,20,Dry
2024-06-05,7194808488,4.689095,-74.131162,12,Chilled
2024-06-05,7194816142,4.636618,-74.065063,4,Chilled
2024-06-05,7194858410,4.782127,-74.183433,450,Chilled
2024-06-05,7194865731,4.671076,-74.151575,2,Chilled
2024-06-05,7194866389,4.687259,-74.126032,49,Chilled
2024-06-05,7194866389,4.687259,-74.126032,72,Dry
2024-06-05,7194867703,4.599316,-74.166005,3,Chilled
2024-06-05,7194869523,4.592573,-74.08851,1,Chilled
2024-06-05,7194903461,4.693829,-74.047386,5,Chilled
2024-06-05,7194903461,4.693829,-74.047386,16,Dry
2024-06-05,7194903511,4.694109,-74.08554,6,Chilled
2024-06-05,7194903511,4.694109,-74.08554,16,Dry
2024-06-05,7194904287,4.74515,-74.043935,54,Chilled
2024-06-05,7194907555,4.599316,-74.166005,1,Dry
2024-06-05,7194907589,4.735711,-74.270557,15,Chilled
2024-06-05,7194908071,4.647148,-74.105747,6,Chilled
2024-06-05,7194908071,4.647148,-74.105747,45,Dry
2024-06-05,7194908183,4.756045,-74.135349,157,Dry
2024-06-05,7194908259,4.671384,-74.157029,1,Chilled
2024-06-05,7194908501,4.576535,-74.091116,6,Chilled
2024-06-05,7194908501,4.576535,-74.091116,1,Dry
2024-06-05,7194914216,4.676608,-74.049041,33,Chilled
2024-06-05,7194914216,4.676608,-74.049041,17,Dry
2024-06-05,7194915603,4.618831,-74.086483,3,Dry
2024-06-05,7194915828,4.647466,-74.061261,15,Dry
2024-06-05,7194916084,4.618959,-74.087335,33,Dry
2024-06-05,7194916277,4.687549,-74.054221,26,Chilled
2024-06-05,7194916277,4.687549,-74.054221,31,Dry
2024-06-05,7194916301,4.593632,-74.139123,93,Dry
2024-06-05,7194918630,4.6797,-74.082884,38,Dry
2024-06-05,7194920690,4.675189,-74.054402,11,Dry
2024-06-05,7194923343,4.599572,-74.075822,99,Dry
2024-06-05,7194923473,4.708774,-74.061715,99,Dry
2024-06-05,7194923743,4.693959,-74.032856,68,Dry
2024-06-05,7194923743,4.693959,-74.032856,5,Frozen
2024-06-05,7194923955,4.632422,-74.116282,148,Dry
2024-06-05,7194924343,4.689095,-74.131162,165,Dry
2024-06-05,7194924343,4.689095,-74.131162,5,Frozen
2024-06-05,7194926504,4.698106,-74.142477,21,Dry
2024-06-05,7194927180,4.913252,-73.9421,6,Dry
2024-06-05,7194927272,4.686487,-74.075458,6,Chilled
2024-06-05,7194927272,4.686487,-74.075458,7,Dry
2024-06-05,7194927533,4.761655,-74.167196,485,Chilled
2024-06-05,7194927533,4.761655,-74.167196,82,Frozen
2024-06-05,7194927801,4.629078,-74.089795,100,Dry
2024-06-05,7194927918,4.629078,-74.089795,4,Chilled
2024-06-05,7194927918,4.629078,-74.089795,2,Dry
2024-06-05,7194928055,4.629078,-74.089795,3,Dry
2024-06-05,7194928222,4.645485,-74.120222,1,Chilled
2024-06-05,7194928346,4.629078,-74.089795,23,Dry
2024-06-05,7194928510,4.629078,-74.089795,6,Dry
2024-06-05,7194929581,4.697137,-74.050254,20,Chilled
2024-06-05,7194929581,4.697137,-74.050254,1,Dry
2024-06-05,7194929853,4.654541,-74.052549,1,Chilled
2024-06-05,7194929911,4.698992,-74.051118,2,Chilled
2024-06-05,7194930016,4.761655,-74.167196,436,Chilled
2024-06-05,7194930016,4.761655,-74.167196,50,Frozen
2024-06-05,7194930297,4.607058,-74.092366,32,Dry
2024-06-05,7194930522,4.671384,-74.157029,4,Chilled
2024-06-05,7194930763,4.679351,-74.053472,30,Chilled
2024-06-05,7194930763,4.679351,-74.053472,51,Dry
2024-06-05,7194931532,4.677955,-74.047369,92,Chilled
2024-06-05,7194931532,4.677955,-74.047369,55,Dry
2024-06-05,7194931841,4.883629,-74.037369,9,Dry
2024-06-05,7194932110,4.698886,-74.090186,4,Dry
2024-06-05,7194932910,4.685901,-74.129672,50,Chilled
2024-06-05,7194932910,4.685901,-74.129672,16,Dry
2024-06-05,7194933405,4.675256,-74.047315,10,Chilled
2024-06-05,7194933469,4.675256,-74.047315,10,Dry
2024-06-05,7194933628,4.675256,-74.047315,110,Dry
2024-06-05,7194933696,4.686801,-74.060283,7,Dry
2024-06-05,7194935411,4.68406,-74.052714,11,Chilled
2024-06-05,7194935411,4.68406,-74.052714,46,Dry
2024-06-05,7194935622,4.674378,-74.047999,24,Chilled
2024-06-05,7194935624,4.690847,-74.148673,8,Dry
2024-06-05,7194935640,4.681085,-74.050015,12,Dry
2024-06-05,7194935727,4.674378,-74.047999,14,Chilled
2024-06-05,7194935805,4.674298,-74.069904,30,Dry
2024-06-05,7194936277,4.678256,-74.121591,296,Dry
2024-06-05,7194936277,4.678256,-74.121591,5,Frozen
2024-06-05,7194936738,4.684339,-74.08479,6,Chilled
2024-06-05,7194936738,4.684339,-74.08479,96,Dry
2024-06-05,7194937039,4.759909,-74.065427,3,Chilled
2024-06-05,7194937039,4.759909,-74.065427,5,Dry
2024-06-05,7194937060,4.602969,-74.072442,4,Chilled
2024-06-05,7194937060,4.602969,-74.072442,79,Dry
2024-06-05,7194937138,4.667835,-74.054344,22,Dry
2024-06-05,7194937409,4.863407,-74.025421,45,Dry
2024-06-05,7194939057,4.65543,-74.055898,5,Dry
2024-06-05,7194939484,4.630763,-74.184235,203,Dry
2024-06-05,7194942742,4.682457,-74.072322,459,Chilled
2024-06-05,7194942742,4.682457,-74.072322,266,Dry
2024-06-05,7194943933,4.682457,-74.072322,867,Dry
2024-06-05,7194946808,4.646655,-74.122778,10,Dry
2024-06-05,7194947157,4.693364,-74.075471,9,Dry
2024-06-05,7194947239,4.591659,-74.123153,72,Dry
2024-06-05,7194947259,4.631624,-74.135675,77,Dry
2024-06-05,7194947291,4.711467,-74.110614,75,Dry
2024-06-05,7194947380,4.732501,-74.065489,50,Dry
